weekly_return_pct,volatility_pct,trend_consistency,trend_strength,volatility,range_vs_atr,return_autocorr,start_idx,end_idx,center_time,cluster
-0.0012697830494835883,0.0012436780968640327,0.42857142857142855,-1.0209892991571359,0.001543375353244131,15.17915258281285,-0.26609017389610196,0,288,2016-09-09 12:15:00,1
0.0007717607449885676,0.001299105170036407,0.45993031358885017,0.5940705715891867,0.0015678840191360455,35.47139022466121,-0.3875183352211111,288,576,2016-09-10 13:25:00,1
-0.03035736473210994,0.0024606516932594905,0.4564459930313589,-12.337118852761467,0.0018841629473533364,29.481848185628426,-0.16119846778866898,576,864,2016-09-11 14:40:00,3
0.0036241070748230146,0.0015768910988943727,0.4738675958188153,2.2982593909653257,0.0020333634353141925,9.231113884837466,-0.5054251592319562,864,1152,2016-09-12 14:50:00,1
-0.0006834222424318085,0.0014552010441506785,0.445993031358885,-0.4696407933035062,0.0020610169232364237,6.944828981185137,-0.37051769140584373,1152,1440,2016-09-13 15:00:00,1
0.0007289531396598517,0.0012813759794047667,0.4250871080139373,0.5688826562175868,0.0014771338138120072,5.574782340510519,-0.39794427750050165,1440,1728,2016-09-14 16:20:00,1
-0.004386369387723702,0.001304230807466296,0.4634146341463415,-3.3631823442835755,0.0015778308854973648,8.407097185703494,-0.41121033945377533,1728,2016,2016-09-15 17:25:00,1
-0.0029943477151252724,0.0012930458426396257,0.4076655052264808,-2.315730270848202,0.0013677276035938945,7.834932507643319,-0.456698238298746,2016,2304,2016-09-16 17:35:00,1
-0.00159482703527329,0.001503071822802376,0.445993031358885,-1.0610444225182947,0.0012902443112569235,13.917170466754635,-0.41565339412822805,2304,2592,2016-09-17 18:30:00,1
0.006812479937638647,0.0010662877061004914,0.4529616724738676,6.388963794385919,0.0010449466757101115,17.32057362612617,-0.3594777057010567,2592,2880,2016-09-18 21:10:00,1
-0.0029141616536034216,0.0011125950749108623,0.45993031358885017,-2.619244952699384,0.0012459735443898204,12.273154213150212,-0.397579915157124,2880,3168,2016-09-19 21:40:00,1
-0.017445516683073314,0.0015646151435967741,0.45993031358885017,-11.150029836052424,0.0015787190674954022,19.854062780538587,-0.14606356772502274,3168,3456,2016-09-20 23:20:00,1
-0.0010558366418908524,0.0016090563147782364,0.43902439024390244,-0.6561833641310472,0.0013327915881621692,18.279036659347394,-0.4449275495399511,3744,4032,2016-09-23 00:40:00,1
0.0129269103151576,0.001274037371581887,0.4181184668989547,10.146405793969246,0.0012781225200189149,14.653403999853559,-0.4611173892943042,4032,4320,2016-09-24 01:15:00,1
-0.010395163367971735,0.0014481704594096227,0.43902439024390244,-7.178130255522051,0.0012072614047886775,12.597584885505666,-0.5149713505102432,4320,4608,2016-09-25 02:30:00,1
0.013161381074889457,0.0020291160243468497,0.45993031358885017,6.486260238798184,0.0019177008320550798,12.010690300133094,-0.4941653428825543,4608,4896,2016-09-26 07:05:00,1
0.0005163525443351983,0.0011373825532470995,0.42160278745644597,0.4539827772795475,0.0014055271629634107,12.80538754781868,-0.3261232002919235,4896,5184,2016-09-27 07:25:00,1
-0.00213293322882039,0.0012744492655376095,0.46689895470383275,-1.673610407951574,0.0011850955799836739,10.621085051638577,-0.32158190059513,5184,5472,2016-09-28 08:00:00,1
0.0010532016548710716,0.0009959417084499135,0.4564459930313589,1.057492209075235,0.0011071166422649869,8.693731518833982,-0.37183327585543513,5472,5760,2016-09-29 09:40:00,1
-0.0015625337636496466,0.0010501628742267263,0.43205574912891986,-1.4878951771219486,0.0011550873311979494,10.949138648466626,-0.3805565316619376,5760,6048,2016-09-30 10:20:00,1
0.012907091574020143,0.0009956541509528955,0.4425087108013937,12.96341565818985,0.0008973833211406655,21.766042830992497,-0.34833158336596776,6048,6336,2016-10-01 12:35:00,1
-0.005453939445878725,0.001438805379906163,0.3832752613240418,-3.790599987633099,0.0013072953282299842,10.304413195506132,-0.39069714610635825,6336,6624,2016-10-02 14:05:00,1
0.0026238777058907327,0.0008870753174920595,0.3867595818815331,2.957893987418078,0.0008775548355904997,13.58603976473598,-0.41603633960344605,6624,6912,2016-10-03 16:05:00,1
-0.008224555094156752,0.001130907329423377,0.42857142857142855,-7.2725214592329115,0.0011274230427487163,10.157722284448244,-0.33784148592029756,6912,7200,2016-10-04 17:15:00,1
0.0061849254350859915,0.001235561006991828,0.4250871080139373,5.005758836939456,0.001164368687557817,11.588341570522282,-0.42820755427235896,7776,8064,2016-10-07 20:45:00,1
0.005500764869417231,0.0015264609660228243,0.4355400696864111,3.603604276986605,0.0015278051505141705,9.066876543425586,-0.48809527895782484,8352,8640,2016-10-10 00:15:00,1
0.023693601178116704,0.001910492526870684,0.4425087108013937,12.401822275171968,0.001934464803191105,24.555877165215943,-0.27351299185503675,8640,8928,2016-10-11 01:55:00,1
0.011428578582659036,0.001722654306342207,0.42160278745644597,6.6342805438691395,0.001513689341991351,12.80923817418744,-0.33978879044102045,8928,9216,2016-10-12 02:15:00,1
-0.001454584176681218,0.0012675487805892136,0.41114982578397213,-1.1475558585202568,0.0012095405588879245,9.821922390001484,-0.3532154351472776,9504,9792,2016-10-14 04:00:00,1
0.005862212658453761,0.0014427204485947366,0.4250871080139373,4.063301799639681,0.0014709304660062645,9.585316751550057,-0.38013165001000326,9792,10080,2016-10-15 05:20:00,1
4.169173927526422e-05,0.0017068623375982538,0.42160278745644597,0.02442593871277892,0.0017462232479557205,6.197956799470866,-0.4659642340051699,10080,10368,2016-10-16 05:40:00,1
0.000281879534172197,0.0014777718100516953,0.43205574912891986,0.19074619065588053,0.0014268778027762988,8.074957448754395,-0.470813787134343,10656,10944,2016-10-18 09:30:00,1
-0.0139285078191827,0.0010615327520633547,0.43902439024390244,-13.12111630186905,0.001190883997511773,20.612761295134746,-0.1546142778318142,10944,11232,2016-10-19 10:05:00,1
0.0001041337182652452,0.0008518290649465928,0.42160278745644597,0.12224705671990348,0.0009537351725998776,11.362920041428447,-0.36118225067023846,11232,11520,2016-10-20 10:30:00,1
0.005820517755697141,0.0008643754449820856,0.39372822299651566,6.733776457568522,0.0007534825386157716,15.986053998644682,-0.3125497680926665,11520,11808,2016-10-21 11:15:00,1
0.03013689757134256,0.0011248320949175552,0.4250871080139373,26.792328308540252,0.0010254132609028525,43.60672419312905,-0.17663152590199124,11808,12096,2016-10-22 12:30:00,0
-0.003947814584791514,0.001754184546927645,0.4250871080139373,-2.250511407818793,0.0014306118582846053,9.444845693573289,-0.4601290835446311,12096,12384,2016-10-23 14:45:00,1
0.002038243250445443,0.001800859739714008,0.4146341463414634,1.1318161396361683,0.0018334351533233985,16.742218257685895,-0.311295571344061,12384,12672,2016-10-24 15:35:00,1
0.012543643015105702,0.0014626694643609815,0.3902439024390244,8.575850350944107,0.0014132328692776472,37.96777200868033,-0.3067504392919038,12672,12960,2016-10-25 16:15:00,1
0.03345706586030995,0.001260201064089077,0.43205574912891986,26.54896925954015,0.0015533795191550357,31.062631537564208,-0.21070006834624735,12960,13248,2016-10-26 17:00:00,1
0.0037454133573683714,0.0013985992831347272,0.43902439024390244,2.67797268635872,0.0013953726177597043,14.62266406165122,-0.41859202871084566,13248,13536,2016-10-27 17:15:00,1
0.02526085801926707,0.001526710236793535,0.4843205574912892,16.545930501121497,0.0017509791107215185,26.81361160918424,-0.4234081887592588,13536,13824,2016-10-28 17:50:00,1
0.006419356836583406,0.0021074018499866154,0.42857142857142855,3.046098583678093,0.0021370184836661957,20.421040752982233,-0.30540973028792895,13824,14112,2016-10-29 18:20:00,1
-0.011312141028124386,0.002400102682909439,0.4250871080139373,-4.71318847959587,0.00287543314261939,15.29526020561638,-0.3114458344320661,14112,14400,2016-10-30 19:30:00,1
0.02471313393717492,0.002158378406412995,0.43205574912891986,11.449856250364068,0.0023251974891046927,21.701711918053224,-0.2624579908911529,14400,14688,2016-10-31 20:05:00,1
0.03155844517179404,0.002711861705638716,0.47735191637630664,11.637183957054782,0.00272041933654359,17.239807543323682,-0.32086412197693626,14688,14976,2016-11-01 20:40:00,1
0.012604542966441094,0.0019226315477422168,0.46689895470383275,6.555877243024334,0.001977681742856904,41.95785123791721,-0.3268384493690584,14976,15264,2016-11-02 22:10:00,1
-0.05140003830504888,0.003534185014458544,0.5121951219512195,-14.543670903220308,0.0036457377991316103,28.07314458214895,-0.021175098095633282,15264,15552,2016-11-03 22:35:00,3
0.00734411221943165,0.0018247472446085023,0.5226480836236934,4.024726282724728,0.0020666746369379773,13.957436275602726,-0.23726135764980075,15552,15840,2016-11-04 22:45:00,2
0.006106327483846746,0.0016178700286153024,0.4564459930313589,3.7742980595140563,0.0014979661995098317,18.626068264160857,-0.3259789115419417,15840,16128,2016-11-05 23:30:00,1
-0.00826726844593203,0.0016885910583611216,0.4634146341463415,-4.895953646706063,0.001625243737629394,19.365945572270665,-0.20059737398403457,16128,16416,2016-11-07 01:10:00,1
0.004878527014887681,0.0014844456087933938,0.445993031358885,3.2864280776343353,0.0016544472529817405,16.30353855307964,-0.42397180291522607,16416,16704,2016-11-08 02:00:00,1
0.03847411095074808,0.0015898661195945804,0.4738675958188153,24.199576478164456,0.00191307206283105,32.861663595963755,-0.160148946066322,16704,16992,2016-11-09 03:15:00,0
-0.0184290594516857,0.0011155293481223921,0.43205574912891986,-16.520446514704528,0.0013164114491229745,33.21571311947462,-0.08834632396222591,16992,17280,2016-11-10 03:30:00,3
-0.0009381515704181415,0.0009748063821128008,0.39372822299651566,-0.962396866942871,0.0009365601152015628,20.148376481214274,-0.29484995750560866,17280,17568,2016-11-11 03:30:00,1
-0.016929858902580093,0.001103724673217071,0.39372822299651566,-15.3388285815931,0.0009798220547358996,36.00823927744819,-0.1315991278934854,17568,17856,2016-11-12 04:35:00,1
-0.0010746840190078676,0.0009415633409748258,0.4146341463414634,-1.1413813929011154,0.001019516775289811,14.230775287499942,-0.23894684752580989,18144,18432,2016-11-14 09:10:00,1
0.02363387513041345,0.0010019900791702733,0.4529616724738676,23.586911721793115,0.001043756019734692,26.494623990688744,-0.34464847717034786,18432,18720,2016-11-15 09:35:00,1
0.03602195875906,0.0016107028713083658,0.4878048780487805,22.36411012646264,0.0015764877800810181,35.70935811466342,0.025267324102680476,18720,19008,2016-11-16 10:35:00,0
-0.0004434074148818284,0.0021667817066057513,0.39372822299651566,-0.20463861629042754,0.0017550951837631372,19.854336708939766,-0.4149892763827201,19008,19296,2016-11-17 10:40:00,1
0.0005242478540885605,0.001529278591353981,0.46689895470383275,0.3428070688005496,0.0014433830163543108,26.58416086079928,-0.22170374785176925,19296,19584,2016-11-18 11:25:00,1
0.010427432791189295,0.0014838145602015388,0.43205574912891986,7.0274453718311145,0.0013179843721686832,40.65181476594914,-0.24881021759968772,19584,19872,2016-11-19 13:25:00,1
0.010987165834762211,0.0012033369314763563,0.4181184668989547,9.130573837460798,0.0010764285459250956,22.66389839692515,-0.24494679647246376,20160,20448,2016-11-21 16:50:00,1
0.016584505315846005,0.0011923409454394638,0.42160278745644597,13.90918551450727,0.0009238720032953243,28.744116877540552,-0.24610102553739543,20448,20736,2016-11-22 17:55:00,1
-0.00811709144896597,0.0016497220250402027,0.3832752613240418,-4.9202752981932605,0.0016762888944226008,13.920811831850646,-0.2914973020319343,20736,21024,2016-11-23 18:40:00,1
-0.01306768383974636,0.0014754660955483725,0.445993031358885,-8.856641994371024,0.0012019276404210593,13.224810256607338,-0.35069036377014956,21024,21312,2016-11-24 19:10:00,1
0.009699884456605226,0.00084226174772734,0.3902439024390244,11.516459065509217,0.0006677762518504558,24.473693936934673,-0.39121736962180015,21312,21600,2016-11-25 19:25:00,1
0.003942957137457219,0.0014241856962427452,0.40069686411149824,2.768567595708788,0.0011249882187668195,18.166614223598234,-0.42289945877122387,22176,22464,2016-11-28 23:40:00,1
0.01764670039714331,0.001056138595346476,0.42160278745644597,16.708681764131903,0.0009975775866639762,24.64014966831767,-0.3481722240582287,22464,22752,2016-11-30 00:40:00,1
0.009929171969066505,0.0010192643395485939,0.3867595818815331,9.741498689108646,0.0007583352294074468,27.1642314021491,-0.4235495340505601,22752,23040,2016-12-01 01:30:00,1
0.028299911568420228,0.0013581288206211118,0.4808362369337979,20.83741269702617,0.0014507520895107292,30.257020451907017,-0.22001998566330747,23040,23328,2016-12-02 01:55:00,1
-0.011342084020854726,0.0019726636810949,0.4146341463414634,-5.749625939751434,0.001429301960503787,24.722404288791175,-0.4283459662576015,23328,23616,2016-12-03 02:10:00,1
0.0012946264457407526,0.0015001926126852233,0.40069686411149824,0.8629729088257333,0.001205496936019034,17.755369423149407,-0.3903191531170548,23616,23904,2016-12-04 03:15:00,1
-0.01374129068019565,0.0014516643530270092,0.40418118466898956,-9.465880446579746,0.0015332982032846094,21.237203747036663,-0.280373061896632,23904,24192,2016-12-05 05:20:00,1
0.012994110969598325,0.0011402725373907746,0.43902439024390244,11.395608635566548,0.0010425527456458924,17.13166375395628,-0.21039106004130903,24192,24480,2016-12-06 05:25:00,1
0.0066176652029079535,0.001316814607001032,0.4425087108013937,5.0255063561855,0.001344651324450148,15.250249695232599,-0.22961018832591334,24480,24768,2016-12-07 05:55:00,1
0.006705458965749969,0.001159161551428082,0.47038327526132406,5.784744303108206,0.0012108740662877824,18.315323971641796,-0.29446609422687753,24768,25056,2016-12-08 06:05:00,1
0.002244350519477627,0.0010728214050267702,0.42857142857142855,2.0920056376168095,0.0009894017646665681,21.363222478845344,-0.3430700534512366,25056,25344,2016-12-09 07:25:00,1
-0.005303994565324204,0.0011583012695314675,0.4076655052264808,-4.57911091503746,0.0009366609468842051,22.548700636909174,-0.3913890106997017,25632,25920,2016-12-11 09:45:00,1
-3.543569971534307e-05,0.0014988490670012945,0.3902439024390244,-0.023641924229444937,0.001100532897264472,36.47010156632648,-0.2945847698606293,26208,26496,2016-12-13 11:25:00,1
-0.001834153779427623,0.001057027373026931,0.46689895470383275,-1.7351982465478175,0.0010539906189758743,20.74708020084581,-0.23797108521481652,26496,26784,2016-12-14 12:05:00,1
0.00042829344110710066,0.0007493193019402614,0.4425087108013937,0.5715759202014065,0.0008872712916427062,13.166154412874882,-0.44242599330031046,26784,27072,2016-12-15 13:15:00,1
0.007629684966360524,0.0011397524588250554,0.4425087108013937,6.694153816585724,0.0010764715207550969,13.964296644610908,-0.3130039424004505,27072,27360,2016-12-16 14:00:00,1
0.011515140192329297,0.0006878665865142907,0.4146341463414634,16.740344243695606,0.0005542744113791019,36.38699243032647,-0.15807195723235543,27360,27648,2016-12-17 15:15:00,1
-0.0021831645910004313,0.0012799627700567002,0.42857142857142855,-1.7056456144096337,0.0011176981704374602,19.67352553536383,-0.42470777682435074,27936,28224,2016-12-19 16:20:00,1
0.0468344689813569,0.0014687917628290641,0.5400696864111498,31.88636965445576,0.0019805699573442054,31.959492291262325,-0.15053294689330368,28512,28800,2016-12-21 19:35:00,0
0.06522620478370389,0.00289674831448236,0.5156794425087108,22.517034683534433,0.0024810562936491967,35.61390032715243,-0.20250309123472462,28800,29088,2016-12-22 19:40:00,0
0.004794479057888233,0.0018546507778523548,0.4808362369337979,2.585110108076532,0.0025936148072090693,25.6055695355845,0.10086693685586515,29088,29376,2016-12-23 19:40:00,2
0.02912666132866092,0.0013786379028463728,0.519163763066202,21.127114045980626,0.001227565294572644,41.92316760791762,-0.0745006166838577,29664,29952,2016-12-25 20:30:00,0
-0.004978811215607082,0.0013105045242456374,0.43902439024390244,-3.7991531691352627,0.001510683646603182,36.288238073059674,-0.2708838951455652,29952,30240,2016-12-26 20:50:00,1
0.06716457502853254,0.001560014068005024,0.5052264808362369,43.05379890620149,0.001939511409475125,34.950172716317,-0.15780324629414555,30240,30528,2016-12-27 21:15:00,0
0.010626107936338166,0.001746694329629936,0.4738675958188153,6.083549750252936,0.0017686093532768158,32.687378839069055,-0.1412970384334959,30528,30816,2016-12-28 21:20:00,1
-0.02221679062094477,0.0013464215124579613,0.4181184668989547,-16.50060840143479,0.0017045566061957235,43.13809750378836,-0.010470385948937266,30816,31104,2016-12-29 21:25:00,3
-0.0009461155624776521,0.001439150769209098,0.4808362369337979,-0.6574119441187225,0.0016302703253360078,32.49521649202679,-0.054419280763680876,31104,31392,2016-12-30 21:35:00,3
0.016949258359230116,0.0009273725260971643,0.4808362369337979,18.27662520253385,0.0010264640105448347,47.677571453773986,-0.1700141758153283,31392,31680,2016-12-31 21:45:00,0
0.041843015019328016,0.0011512126316468026,0.5052264808362369,36.3468724388469,0.0011653665998500509,44.07991970955672,-0.0830795005296465,31680,31968,2017-01-01 23:40:00,0
0.011910855668638583,0.0026796653238539245,0.4529616724738676,4.444902547235159,0.002385352960087013,24.295480961845918,-0.17759024581029256,31968,32256,2017-01-02 23:45:00,1
0.07521596192590435,0.00402776396913795,0.5261324041811847,18.674367174409035,0.005568123859817349,44.29770029874806,0.012135323241513937,32544,32832,2017-01-04 23:50:00,0
0.13334819526069722,0.004512989757985868,0.5365853658536586,29.547633135462046,0.004957297005095548,29.139712694057113,0.031385694803241604,33408,33696,2017-01-07 23:50:00,0
